open_time,open,high,low,close,volume,close_time,quote_vol,trades,taker_base,taker_quote,ignore
2026-04-22 11:30:00,78314.65,78333.0,78272.3,78312.87,61.44948,1776857699999,4811761.58336540,10708,32.07923000,2511971.88300530,0
2026-04-22 11:35:00,78312.87,78399.0,78174.02,78226.01,86.29424,1776857999999,6753657.88807130,17991,28.45268000,2227158.04105250,0
2026-04-22 11:40:00,78226.0,78254.17,78186.64,78209.83,30.76568,1776858299999,2406119.81620880,9945,9.81504000,767599.92552350,0
2026-04-22 11:45:00,78209.83,78312.88,78209.83,78308.98,24.79554,1776858599999,1940930.57475330,11001,11.06069000,865747.76186110,0
2026-04-22 11:50:00,78308.97,78316.07,78244.25,78284.14,25.95173,1776858899999,2031389.91959930,9508,13.00161000,1017693.44890710,0
2026-04-22 11:55:00,78284.15,78300.0,78244.86,78300.0,11.57727,1776859199999,906175.81472800,6002,5.47986000,428916.83067310,0
2026-04-22 12:00:00,78300.0,78416.64,78244.86,78313.1,68.83775,1776859499999,5392870.18709230,14428,36.15157000,2832166.52860200,0
2026-04-22 12:05:00,78313.11,78330.04,78228.0,78330.03,33.32182,1776859799999,2609126.99176260,8222,19.06019000,1492666.58976070,0
2026-04-22 12:10:00,78330.03,78463.31,78324.19,78429.85,377.82741,1776860099999,29621511.82348450,16478,290.30693000,22758325.88566930,0
2026-04-22 12:15:00,78429.85,78508.18,78300.0,78342.0,107.82006,1776860399999,8458815.62292390,22182,75.54599000,5928243.90750750,0
2026-04-22 12:20:00,78341.99,78373.67,78231.48,78241.7,43.57183,1776860699999,3411520.01818600,11201,11.83883000,926879.51784550,0
2026-04-22 12:25:00,78241.7,78287.51,78138.8,78185.37,62.2221,1776860999999,4865361.04893120,14663,22.78416000,1781521.29111150,0
2026-04-22 12:30:00,78185.36,78243.6,78114.04,78225.82,43.12093,1776861299999,3370735.35787560,15614,21.93170000,1714663.79261850,0
2026-04-22 12:35:00,78225.83,78247.98,78179.49,78200.87,44.40409,1776861599999,3472916.52807690,12057,23.60361000,1845965.33722200,0
2026-04-22 12:40:00,78200.88,78281.7,78188.79,78188.79,48.35561,1776861899999,3782761.34179490,12959,28.02019000,2192172.89024550,0
2026-04-22 12:45:00,78188.8,78330.23,78180.03,78181.71,66.45362,1776862199999,5199679.06147210,15095,28.50134000,2230426.08691600,0
2026-04-22 12:50:00,78181.22,78249.6,78178.33,78244.08,24.88313,1776862499999,1946154.20311420,9749,16.23280000,1269548.49864100,0
2026-04-22 12:55:00,78244.07,78299.47,78225.98,78236.05,32.12173,1776862799999,2513668.71667830,9243,14.14397000,1106752.95365080,0
2026-04-22 13:00:00,78236.05,78299.47,78162.64,78294.9,39.96736,1776863099999,3127071.05531750,13927,26.90503000,2105189.06096670,0
